age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
48,4,224870,11,9,0,7,2,3,0,0,0,38,7,0
35,4,236910,9,13,2,4,0,4,1,0,0,60,39,0
58,4,197642,15,10,4,1,1,4,0,0,0,39,39,0
40,4,92036,11,9,2,6,0,4,1,0,0,40,39,1
21,4,218957,1,7,4,3,3,4,1,0,0,45,39,0
35,7,211115,15,10,4,11,1,2,1,0,0,40,39,0
18,4,57413,15,10,0,8,3,4,1,0,0,15,39,0
28,4,309620,15,10,2,12,0,3,1,0,0,60,0,0
46,7,327786,8,11,0,13,1,4,0,3325,0,42,39,0
48,1,33109,9,13,0,4,4,4,1,0,0,58,39,1
51,4,254211,9,13,2,3,0,4,1,0,0,20,39,1
51,4,85423,11,9,2,12,0,4,1,0,0,55,39,1
68,0,270339,0,6,2,0,0,4,1,0,0,35,39,0
43,4,50356,15,10,2,3,0,4,1,0,1485,50,39,0
33,4,104525,11,9,2,6,0,4,1,0,0,40,39,0
51,1,306784,11,9,2,3,0,4,1,4386,0,40,39,1
35,4,87556,12,14,4,10,1,4,1,0,0,45,39,1
66,4,175558,5,4,6,8,1,4,0,0,0,20,11,0
36,4,286115,11,9,2,3,0,4,1,0,0,40,39,1
25,4,122175,11,9,4,6,3,4,1,0,0,40,39,0
23,4,160398,15,10,3,6,4,4,1,0,0,40,39,0
42,4,32981,11,9,0,7,1,4,1,0,0,40,39,0
39,5,168355,11,9,2,4,0,4,1,0,0,70,39,0
38,4,119177,11,9,2,12,0,4,1,0,0,55,39,1
41,4,187336,11,9,5,1,4,4,0,0,0,40,39,0
38,4,208379,9,13,4,7,1,4,0,0,0,8,39,0
48,4,315423,4,3,2,14,0,4,1,0,0,40,39,0
60,4,174486,11,9,6,7,1,4,0,0,0,40,39,0
25,4,207875,15,10,4,5,3,4,1,0,0,20,39,0
25,4,67467,11,9,2,13,0,4,1,0,0,40,39,0
44,7,296326,9,13,4,1,1,4,1,0,0,40,39,0
21,4,170108,15,10,4,8,3,4,1,0,0,40,39,0
38,7,134069,12,14,2,4,0,4,1,7298,0,60,39,1
36,1,343052,11,9,2,1,5,4,0,0,0,40,39,0
32,4,235124,8,11,0,10,1,4,1,0,0,40,39,0
46,4,308334,3,2,6,8,4,3,0,0,0,30,26,0
42,2,175642,9,13,4,1,1,4,0,99999,0,40,39,1
36,4,99270,11,9,2,5,5,4,0,0,0,40,39,0
35,4,138441,11,9,2,6,0,4,1,0,0,35,39,0
37,4,220585,11,9,4,1,1,4,1,0,0,40,39,0
25,4,288519,9,13,4,1,1,4,0,0,0,40,39,0
17,4,317681,1,7,4,3,3,4,1,0,0,10,39,0
50,4,301024,9,13,5,12,1,4,1,0,0,40,39,1
24,2,249101,11,9,0,11,4,2,0,0,0,40,39,0
31,4,433788,15,10,2,14,0,4,1,0,0,40,39,1
42,4,178134,15,10,0,1,1,4,0,0,0,30,39,0
45,2,167334,12,14,4,10,1,4,1,0,0,50,39,1
29,4,144556,11,9,2,7,0,4,1,0,0,45,39,0
24,4,291578,11,9,2,12,0,4,1,0,0,50,39,0
17,4,208463,11,9,4,12,3,4,0,0,0,20,39,0
52,4,260938,12,14,2,12,0,4,1,0,0,40,39,0
60,4,101198,8,11,0,8,1,4,1,0,0,20,39,0
47,4,284871,9,13,2,4,0,4,1,0,1887,40,39,1
29,4,210464,6,5,2,7,0,4,1,0,0,40,39,0
21,4,201603,11,9,4,7,3,4,1,2176,0,40,39,0
26,4,90915,7,12,4,8,3,2,0,0,0,15,39,0
36,4,28572,15,10,2,3,0,4,1,0,0,50,39,0
51,2,143865,0,6,6,8,1,4,0,0,0,24,39,0
35,4,172186,15,10,4,3,3,4,1,0,0,40,39,0
29,4,135296,9,13,4,4,1,4,0,0,2258,45,39,1
46,4,324601,3,2,5,7,3,4,0,0,0,40,13,0
21,4,209483,15,10,4,12,3,4,0,0,0,47,39,0
52,4,317032,11,9,2,3,0,4,1,0,0,50,39,1
47,4,121124,9,13,2,3,0,4,1,15024,0,50,39,1
57,4,266189,11,9,0,1,4,4,0,0,0,42,39,0
40,4,34722,15,10,0,14,1,4,1,0,0,48,39,1
49,4,189462,11,9,2,3,0,4,1,0,0,40,39,0
39,4,498785,11,9,0,1,1,4,1,0,0,40,39,0
57,4,210496,0,6,6,8,4,4,0,0,0,40,39,0
41,4,104334,15,10,2,12,0,4,1,0,0,50,39,1
41,2,208174,12,14,0,10,4,4,0,0,0,55,39,0
24,4,291979,11,9,4,5,1,4,1,0,0,40,39,0
43,4,185670,3,2,6,10,4,4,0,0,0,21,26,0
43,1,211450,11,9,4,1,3,4,1,0,0,40,39,0
49,6,189123,11,9,2,3,0,4,1,5013,0,50,39,0
40,2,27444,9,13,4,10,1,4,1,0,0,50,39,1
32,4,238944,11,9,2,7,0,4,1,0,0,40,39,0
24,2,150084,15,10,5,11,1,4,1,0,0,60,39,0
44,2,31251,5,4,0,6,1,4,1,0,0,40,39,0
22,4,378104,11,9,4,6,3,4,1,0,0,40,39,0
24,4,233777,15,10,4,12,4,4,1,0,0,50,26,0
68,0,196782,5,4,2,0,0,4,1,0,0,30,39,0
54,4,140359,5,4,0,7,4,4,0,0,3900,40,39,0
33,4,100154,0,6,5,6,1,4,1,0,0,40,39,0
33,6,24504,11,9,5,3,2,4,1,0,0,50,39,0
69,6,240562,14,15,2,10,0,4,1,99999,0,40,39,1
53,4,281425,11,9,2,3,0,4,1,0,0,40,39,1
33,4,235847,14,15,2,4,5,4,0,0,0,40,39,1
46,4,137354,12,14,2,13,0,1,1,0,0,40,30,1
50,2,50178,15,10,2,3,0,4,1,4064,0,55,39,0
56,4,329059,11,9,2,7,0,4,1,0,0,40,22,1
50,2,124963,11,9,2,3,0,4,1,0,1977,35,39,1
23,4,178207,15,10,4,6,4,0,0,0,0,35,39,0
50,4,256861,11,9,2,12,0,4,1,0,0,80,39,0
59,1,243612,11,9,6,7,4,4,0,0,0,40,39,0
18,4,127273,1,7,4,8,2,4,1,0,0,20,39,0
53,4,36327,11,9,2,12,0,4,1,0,0,40,39,1
31,4,162572,9,13,2,4,0,4,1,0,0,40,39,0
51,4,199688,9,13,2,4,0,4,1,0,1977,60,0,1
29,7,267989,9,13,2,10,0,4,1,0,0,50,39,1
38,4,182609,9,13,2,12,0,4,1,0,0,50,31,0
57,6,264148,11,9,2,5,0,4,1,0,0,45,39,0
37,4,112554,11,9,2,12,0,4,1,0,0,45,39,0
24,7,154432,9,13,4,7,1,4,1,0,0,35,39,0
50,5,174855,11,9,0,4,4,4,0,0,0,40,39,0
54,6,392286,7,12,2,12,0,4,1,0,0,50,39,1
48,1,247043,11,9,0,1,1,4,1,0,0,40,39,0
62,4,77884,11,9,2,12,0,1,1,0,0,40,30,0
39,4,114079,7,12,4,3,1,4,1,0,0,40,39,0
21,4,155818,11,9,4,8,3,4,0,0,0,20,39,0
21,4,109952,11,9,2,3,0,4,1,0,0,40,39,0
37,4,243425,11,9,0,8,2,4,0,0,0,50,29,0
44,4,336906,15,10,0,1,4,4,0,0,0,40,39,0
22,2,164775,4,3,4,6,2,4,1,0,0,40,13,1
40,6,93793,11,9,2,3,0,4,1,0,0,50,39,1
35,4,301862,11,9,4,3,4,4,1,0,0,50,39,0
35,4,160120,9,13,2,1,0,1,1,0,0,40,30,1
21,4,170456,7,12,4,6,3,4,1,0,0,15,39,0
32,4,70985,8,11,2,7,0,4,1,0,0,40,39,0
45,2,181758,12,14,4,10,1,4,0,0,0,40,39,0
31,2,192565,12,14,2,10,0,4,1,0,0,90,39,1
25,4,236267,11,9,2,6,0,4,1,0,0,40,39,0
30,6,164190,14,15,4,10,3,4,1,0,0,40,39,0
43,2,163434,9,13,2,11,0,4,1,0,0,55,39,1
27,7,176727,9,13,4,10,1,4,1,0,0,40,39,0
34,4,183473,11,9,0,14,3,4,0,0,0,40,39,0
42,4,180019,11,9,4,8,1,4,0,0,0,65,39,0
37,4,180342,9,13,4,12,1,4,1,0,0,45,39,0
23,0,234970,15,10,4,0,3,2,0,0,0,40,39,0
26,4,108658,11,9,4,7,1,4,1,0,0,40,39,0
55,2,28151,11,9,0,1,1,4,0,0,0,40,39,1
22,4,136767,11,9,2,3,0,4,1,0,0,30,39,0
23,4,189017,9,13,4,12,1,4,1,0,0,55,39,0
36,1,112847,9,13,2,10,0,1,1,0,0,40,39,0
68,4,124686,5,4,6,7,1,4,0,0,0,10,39,0
26,4,51961,2,8,4,12,2,2,1,0,0,51,39,0
17,4,168203,5,4,4,5,2,3,1,0,0,40,26,0
56,4,232139,11,9,0,14,1,4,1,0,0,40,39,0
51,5,338836,15,10,2,4,0,4,1,0,0,40,39,1
43,4,183765,15,10,0,13,1,4,1,0,0,40,0,1
23,2,280164,11,9,4,8,3,2,1,0,0,32,39,0
28,4,191355,9,13,2,12,0,4,1,0,0,45,39,1
54,2,173050,12,14,2,10,0,4,1,7688,0,40,39,1
42,6,212847,11,9,4,5,3,4,1,0,0,85,39,0
27,4,183802,11,9,2,6,0,4,1,0,0,40,39,0
32,4,53135,11,9,4,7,1,4,1,0,0,40,39,0
20,4,192711,15,10,4,6,3,4,0,0,0,40,39,0
21,4,115895,15,10,4,12,3,4,0,0,0,20,39,0
47,4,33710,9,13,2,4,0,4,1,3103,0,60,39,1
56,2,155657,9,13,0,4,4,4,0,0,0,40,39,0
33,4,232475,11,9,2,3,0,4,1,0,0,40,39,1
29,4,83742,11,9,0,8,4,4,0,0,0,45,39,0
41,0,77937,2,8,0,0,1,4,0,0,0,40,2,0
27,5,153546,8,11,2,8,5,4,0,0,0,36,39,1
35,4,422933,9,13,4,8,1,4,1,0,0,37,39,0
20,4,283499,15,10,4,14,3,4,1,0,0,30,39,0
38,4,277248,12,14,2,4,0,4,1,0,0,60,5,1
17,4,147339,0,6,4,10,3,3,0,0,0,15,39,0
35,4,148015,9,13,4,12,3,2,0,0,0,40,39,0
63,6,117681,8,11,2,5,0,4,1,0,0,40,39,0
44,4,116632,15,10,2,10,0,4,1,0,0,40,39,1
18,0,175648,1,7,4,0,3,4,1,0,0,40,39,0
34,6,260560,11,9,4,3,1,4,1,0,0,50,39,0
64,2,198728,15,10,4,14,4,4,1,0,0,40,39,0
37,4,189674,9,13,5,4,4,2,0,0,0,40,39,0
40,4,342164,11,9,5,1,4,4,0,0,0,37,39,0
40,4,79036,8,11,0,14,1,4,1,0,0,50,39,1
31,4,191001,11,9,4,12,1,4,0,0,0,40,39,0
30,4,345898,11,9,4,3,1,2,1,0,0,46,39,0
49,6,204241,9,13,4,12,1,4,1,0,0,45,39,0
56,4,35373,15,10,0,8,1,4,1,0,0,30,39,0
59,4,108496,15,10,0,3,1,4,1,2907,0,40,39,0
49,1,118701,11,9,0,1,4,2,0,0,0,40,39,0
29,6,132686,14,15,4,10,3,4,1,0,0,50,22,1
32,4,156015,9,13,4,10,1,4,1,0,0,40,39,0
50,4,160724,12,14,2,4,0,1,1,7298,0,40,30,1
21,4,409230,11,9,4,3,1,4,1,0,0,40,13,0
46,4,90042,15,10,2,3,0,4,1,0,0,40,39,1
26,4,32276,11,9,4,5,1,4,1,0,0,40,39,0
25,4,181598,1,7,2,13,0,4,1,0,0,40,39,0
35,4,75855,12,14,2,10,0,2,1,7298,0,40,0,1
22,4,64292,11,9,4,13,1,4,0,0,0,40,39,0
47,6,243631,9,13,2,10,0,1,1,0,0,40,35,0
26,4,290286,11,9,4,3,1,2,1,0,0,40,39,0
37,4,67433,11,9,2,1,5,4,0,0,0,40,39,1
39,4,341741,13,1,4,8,1,4,0,0,0,12,39,0
21,4,118186,15,10,4,12,3,2,0,0,0,20,39,0
42,4,142756,15,10,0,1,4,4,0,0,0,35,39,0
60,4,389254,11,9,2,12,0,4,1,0,0,40,39,1
41,4,308550,11,9,0,3,4,4,0,0,0,60,39,0
39,4,235259,15,10,0,1,1,4,0,0,0,40,39,0
19,7,60412,15,10,4,1,3,4,0,0,0,15,39,0
19,4,229431,15,10,4,10,3,4,1,0,0,11,39,0
34,4,98283,14,15,4,13,1,1,1,0,1564,40,19,1
36,4,108320,11,9,0,7,1,4,1,4101,0,40,39,0
39,4,177181,5,4,2,14,0,4,1,0,0,40,39,0
51,4,102828,8,11,2,6,0,4,1,0,0,40,12,0
52,6,146579,11,9,0,12,4,2,1,0,0,40,39,0
40,4,224658,15,10,2,12,2,4,1,0,0,40,39,0
45,4,287190,7,12,0,1,4,2,1,0,0,35,39,0
42,4,109067,9,13,5,13,1,4,1,0,0,40,39,0
57,4,175017,4,3,2,8,0,4,1,0,0,40,22,0
39,7,171482,9,13,4,10,1,4,1,0,0,40,39,1
48,7,49595,12,14,0,11,1,4,1,0,0,72,39,0
40,4,163455,15,10,2,13,0,4,1,0,0,55,39,1
36,4,136629,15,10,2,7,0,4,1,0,0,40,39,1
29,4,115064,11,9,4,8,1,4,1,0,0,40,39,0
47,4,34248,11,9,2,1,0,4,1,0,0,38,39,0
35,4,115792,9,13,2,10,0,4,1,0,0,55,39,0
58,4,322691,9,13,2,7,0,4,1,0,0,40,39,1
55,4,229029,9,13,2,4,0,4,1,15024,0,48,39,1
30,4,121142,9,13,4,12,1,4,1,0,0,40,39,1
50,6,131982,11,9,2,8,0,1,1,0,0,60,35,0
25,4,173062,9,13,4,6,4,2,1,0,0,40,39,0
18,4,127827,2,8,4,12,3,4,0,0,0,25,39,0
38,4,172927,11,9,2,12,0,4,1,0,0,50,39,0
20,0,348148,1,7,4,0,3,2,1,0,0,40,39,0
67,4,95113,11,9,2,4,0,4,1,0,0,37,39,1
32,4,252752,12,14,4,4,1,4,0,13550,0,60,39,1
43,7,164790,15,10,0,1,1,2,1,0,0,50,39,1
52,2,238959,12,14,4,10,1,4,1,0,0,32,39,1
19,4,386378,15,10,4,8,3,4,1,0,0,20,39,0
22,4,103277,15,10,4,1,3,4,0,0,0,20,39,0
59,0,409842,12,14,2,0,0,4,1,0,0,20,39,0
44,4,204235,11,9,2,14,0,4,1,0,0,40,39,0
25,4,38488,11,9,4,1,3,4,0,0,0,40,39,0
47,2,138342,1,7,2,14,0,4,1,3411,0,40,8,0
30,4,201624,9,13,4,10,1,2,1,0,0,45,0,0
29,4,124680,9,13,4,12,1,4,0,13550,0,35,39,1
51,6,170086,9,13,2,13,0,4,1,0,0,45,39,1
49,4,154451,1,7,0,7,4,2,0,0,0,35,39,0
38,4,210438,5,4,0,12,4,4,0,0,0,40,39,0
19,4,198668,5,4,4,8,1,4,0,0,0,40,39,0
56,4,314727,11,9,2,3,0,4,1,0,0,35,39,1
64,4,316627,4,3,0,3,1,4,1,0,0,40,39,0
52,4,404453,11,9,4,1,4,2,0,0,0,40,39,0
34,4,174789,9,13,4,8,1,4,1,0,2001,40,39,0
31,4,227446,15,10,2,4,0,4,1,0,0,40,5,1
44,4,121012,6,5,0,3,1,4,1,0,0,40,39,0
55,4,160662,10,16,2,4,0,4,1,0,0,80,39,1
48,4,207982,15,10,4,8,4,2,0,0,0,40,39,0
18,3,206359,0,6,4,0,3,4,1,0,0,40,39,0
41,4,192107,9,13,2,3,0,4,1,0,0,40,39,0
32,6,170108,11,9,5,12,1,4,1,0,0,50,39,0
36,4,207157,15,10,0,8,4,4,0,0,0,40,26,0
23,7,305498,8,11,4,13,1,4,0,0,0,40,39,0
22,4,174043,11,9,4,3,1,4,1,0,0,50,39,0
68,4,168794,5,4,2,8,0,4,1,0,0,30,39,0
45,2,33798,12,14,4,10,1,4,0,0,0,40,39,0
29,4,157262,12,14,4,4,1,4,0,0,0,45,39,0
50,5,194514,12,14,4,10,1,2,1,0,0,50,38,0
39,4,99527,11,9,2,3,0,4,1,0,0,40,39,1
45,4,33300,8,11,2,12,0,4,1,0,1977,50,39,1
22,1,146538,11,9,4,1,3,4,1,0,0,40,39,0
52,4,128378,9,13,2,10,0,4,1,0,0,40,39,1
56,4,92215,6,5,0,3,1,4,0,0,0,40,39,1
54,6,230951,9,13,2,4,0,4,1,0,0,40,39,1
32,4,126132,9,13,2,4,0,4,1,15024,0,50,39,1
25,7,176077,12,14,4,10,1,4,0,0,0,37,39,0
28,4,33798,2,8,4,14,1,4,1,0,0,50,39,0
23,4,217961,11,9,4,3,4,4,1,0,0,45,28,0
31,4,264936,15,10,4,8,1,4,0,0,0,40,39,0
23,4,53245,6,5,5,8,1,4,1,0,0,40,39,0
71,0,250263,15,10,2,0,0,4,1,3432,0,30,39,0
27,4,189777,11,9,2,3,0,4,1,0,0,40,39,0
62,6,204085,15,10,2,12,0,4,1,0,0,25,39,0
61,5,119986,9,13,2,12,0,4,1,0,0,50,39,0
31,4,226443,9,13,2,10,0,4,1,0,0,40,39,0
46,2,354962,11,9,2,7,0,2,1,0,0,40,39,0
46,5,191978,12,14,2,4,0,4,1,0,2392,50,39,1
24,6,34918,8,11,4,8,4,4,0,0,0,38,39,0
19,4,375114,11,9,4,3,1,4,0,0,0,40,39,0
21,4,143604,15,10,4,8,3,4,0,0,0,29,0,0
33,4,53373,11,9,2,3,0,4,1,0,0,35,39,0
52,4,443742,15,10,0,4,1,4,1,0,0,60,39,0
21,4,211301,15,10,4,1,3,4,0,0,0,8,39,0
35,4,144608,11,9,2,7,0,4,1,0,0,40,39,0
39,4,141584,12,14,4,12,1,4,1,0,2444,45,39,1
25,4,179462,5,4,4,6,4,4,1,0,0,40,39,0
22,4,113936,15,10,4,6,3,4,1,0,0,40,39,0
63,4,118798,11,9,2,3,0,4,1,99999,0,40,39,1
36,4,90897,7,12,4,13,1,4,0,0,0,40,39,0
42,4,529216,11,9,5,14,2,2,1,0,0,40,39,0
20,4,219835,15,10,4,12,3,4,1,0,0,30,0,0
55,5,298449,9,13,2,4,0,4,1,0,2415,50,39,1
45,2,162187,11,9,2,11,0,4,1,0,0,40,39,1
31,4,113364,7,12,2,7,0,4,1,0,0,20,39,0
36,4,186035,1,7,2,3,0,4,1,5178,0,40,39,1
35,4,30673,2,8,2,3,0,4,1,0,0,84,39,0
46,4,117605,6,5,0,12,1,4,1,0,0,35,39,0
31,4,120672,1,7,0,6,2,2,1,0,1721,40,39,0
53,6,46704,12,14,2,10,0,4,1,0,0,50,39,1
28,4,65171,15,10,2,1,0,4,1,0,0,40,39,0
36,4,111377,0,6,2,3,0,4,1,0,0,40,39,0
20,4,79691,11,9,4,7,3,4,1,0,0,40,39,0
33,4,110998,11,9,4,8,2,0,0,0,0,36,39,0
24,4,205844,9,13,4,4,3,2,0,0,0,40,39,0
26,4,31350,1,7,4,5,1,4,1,0,0,50,39,0
40,4,186916,9,13,2,10,0,4,1,0,0,40,39,0
37,4,204145,8,11,2,3,0,4,1,0,0,45,39,1
42,4,66460,15,10,0,4,4,4,0,0,0,45,39,0
38,4,155222,15,10,0,7,1,2,0,0,0,28,39,0
41,0,339682,4,3,2,0,0,4,1,0,0,40,26,0
25,7,187508,15,10,4,6,3,4,1,0,0,40,39,0
45,4,192835,15,10,2,4,0,4,1,0,0,40,39,0
23,4,375871,11,9,2,1,5,4,0,0,0,40,26,0
64,6,36960,11,9,2,5,0,4,1,0,0,40,39,1
50,6,54261,11,9,2,5,0,4,1,0,0,84,39,0
66,4,146454,15,10,2,12,0,4,1,5556,0,40,39,1
53,4,374588,11,9,2,14,0,2,1,0,0,60,39,0
29,2,181282,9,13,0,10,1,4,1,0,0,50,39,0
40,6,198953,7,12,4,10,3,2,0,0,0,2,39,0
33,2,173005,9,13,2,1,0,4,1,0,1848,45,39,1
20,4,146706,15,10,2,12,2,4,0,0,0,30,39,0
31,7,110714,15,10,4,8,3,4,0,0,0,37,39,0
50,4,310774,9,13,2,12,0,4,1,0,0,35,39,0
40,4,132222,15,10,2,7,0,4,1,4386,0,50,39,1
26,2,197530,12,14,3,10,1,4,0,0,0,40,39,0
50,6,196504,10,16,2,10,0,4,1,0,0,23,39,0
47,4,168262,12,14,5,4,1,4,1,99999,0,50,39,1
21,7,96483,15,10,4,1,3,1,0,0,0,12,39,0
31,4,203488,9,13,2,1,0,4,1,7298,0,50,39,1
42,4,40151,8,11,2,8,0,4,1,0,0,30,39,0
47,4,223342,11,9,6,1,1,4,0,2174,0,40,9,0
37,4,212826,11,9,2,8,0,2,1,0,0,40,39,0
29,4,413297,7,12,4,12,1,4,1,0,0,45,26,0
41,5,149102,9,13,2,4,0,4,1,0,0,35,39,1
19,4,284652,15,10,4,1,3,4,0,0,0,15,39,0
58,1,497253,9,13,2,4,0,2,1,0,0,40,39,1
31,4,509364,4,3,4,7,1,4,1,0,0,45,26,0
35,4,139086,11,9,2,6,0,4,1,0,0,40,39,0
41,0,277390,9,13,2,0,5,4,0,0,0,30,39,1
45,4,48271,15,10,2,1,5,4,0,0,0,40,39,1
35,4,143589,9,13,3,10,1,1,0,0,0,40,30,0
36,4,252327,4,3,3,3,2,4,1,0,0,40,26,0
21,4,148444,15,10,4,12,3,4,0,0,0,25,39,0
47,4,175990,11,9,2,8,5,4,0,0,0,30,39,1
59,4,230039,11,9,4,4,4,4,0,0,625,38,39,0
37,5,163998,7,12,2,12,0,4,1,0,0,50,39,1
30,4,151989,8,11,2,13,5,4,0,0,0,40,39,0
49,4,115784,11,9,2,7,0,4,1,0,0,40,39,0
37,4,186035,7,12,2,3,0,4,1,0,0,55,39,0
61,0,124648,0,6,0,0,1,4,0,0,0,40,39,0
31,4,159322,11,9,4,6,2,4,1,0,0,40,39,0
73,4,123160,0,6,6,8,1,4,0,0,0,10,39,0
43,2,118600,9,13,0,10,4,4,0,0,625,40,39,0
25,4,148460,11,9,4,1,3,2,0,4416,0,40,33,0
39,4,305597,8,11,2,3,0,4,1,0,0,40,39,0
45,4,28119,11,9,2,1,0,4,1,0,0,7,39,0
41,4,168071,9,13,2,4,0,4,1,7298,0,50,39,1
42,4,39324,11,9,2,12,0,4,1,0,0,40,39,0
47,2,265097,11,9,2,8,0,4,1,4386,0,40,39,1
25,4,265618,11,9,5,11,3,2,1,0,0,40,39,0
26,4,358975,15,10,4,9,1,4,0,0,0,50,18,0
23,4,314539,11,9,2,12,0,4,1,0,0,40,39,0
51,4,186338,11,9,2,3,0,4,1,0,0,40,39,1
34,6,203488,11,9,2,3,0,4,1,0,0,60,39,0
56,4,181220,9,13,2,12,0,4,1,0,0,40,39,1
22,4,269474,15,10,4,1,3,4,1,0,0,10,39,0
24,4,176580,4,3,3,5,1,4,1,0,0,40,26,0
63,6,194638,11,9,2,3,0,4,1,0,0,32,39,0
37,4,83375,11,9,0,5,1,4,1,0,0,40,39,0
24,4,126613,9,13,4,10,3,4,0,0,0,8,39,0
48,4,349151,11,9,2,3,0,4,1,0,0,40,39,0
31,1,34862,7,12,2,12,0,1,1,0,0,40,39,0
74,4,84197,12,14,0,12,1,4,0,0,0,10,39,0
51,2,134808,11,9,6,8,4,4,0,0,0,40,39,0
62,0,113234,12,14,2,0,5,4,0,0,0,40,39,0
32,4,205152,9,13,4,3,3,4,1,0,0,40,39,0
35,4,142616,11,9,5,8,3,2,0,0,0,30,39,0
24,4,417668,9,13,4,10,3,4,1,0,0,30,39,0
47,5,79627,14,15,0,10,1,4,1,27828,0,50,39,1
44,4,207685,11,9,4,4,1,4,1,0,1564,55,9,1
30,4,149568,6,5,4,5,2,2,1,0,0,40,39,0
40,4,179735,8,11,0,1,4,4,0,0,0,50,39,0
37,4,193855,11,9,2,3,0,4,1,0,1902,50,39,0
29,4,183523,0,6,4,8,3,4,1,0,0,40,39,0
18,4,181712,1,7,4,6,3,4,1,0,0,12,39,0
42,4,296982,15,10,0,12,4,4,1,0,0,40,39,0
36,4,115360,0,6,2,7,3,4,0,3464,0,40,39,0
50,4,237868,12,14,2,4,0,4,1,0,0,50,39,1
53,4,95864,11,9,4,1,2,4,1,0,0,35,39,0
36,7,205555,14,15,0,10,3,1,0,0,0,40,30,0
30,4,310889,8,11,2,4,0,4,1,0,0,50,39,1
18,4,201613,2,8,4,12,3,4,0,0,0,20,39,0
27,4,207352,9,13,2,13,0,1,1,0,0,40,19,1
31,4,352465,15,10,2,4,0,4,1,15024,0,50,39,1
22,6,202920,11,9,4,10,4,4,0,99999,0,40,6,1
51,4,172493,15,10,4,4,1,4,0,0,0,12,39,0
39,4,111499,9,13,4,4,1,4,0,0,0,40,39,0
21,0,170272,15,10,4,0,3,4,0,0,0,25,39,0
68,6,450580,11,9,2,5,0,4,1,0,0,20,39,0
24,4,148320,15,10,2,1,0,2,1,0,0,40,39,0
23,4,155919,6,5,3,3,1,4,1,0,0,40,26,0
47,6,172034,11,9,2,12,0,4,1,0,0,75,39,1
80,0,91901,11,9,2,0,0,4,1,0,0,25,39,0
21,4,304302,11,9,4,6,3,0,1,0,0,40,39,0
18,5,174202,11,9,4,14,3,4,1,0,0,60,39,0
17,4,134480,1,7,4,9,3,4,0,0,0,25,39,0
45,4,189792,12,14,2,12,0,4,1,0,0,40,39,1
17,0,47407,1,7,4,0,3,4,1,0,0,10,39,0
27,7,553473,9,13,2,11,5,2,0,0,0,48,39,0
32,4,227931,9,13,4,4,1,4,0,0,0,40,39,0
30,4,188798,15,10,0,8,3,4,0,0,0,20,39,0
24,1,219519,15,10,4,1,3,2,0,0,0,40,39,0
53,4,470368,7,12,0,1,4,4,0,0,0,48,39,0
35,5,338320,11,9,2,4,0,4,1,0,0,50,39,1
35,4,111128,0,6,4,1,3,4,1,0,0,40,39,0
60,4,132529,11,9,2,8,0,4,1,0,0,40,39,0
50,4,237819,11,9,2,14,0,4,1,0,0,40,39,1
45,4,220641,15,10,0,4,4,4,0,0,0,40,39,0
33,4,142675,9,13,4,6,1,4,1,0,0,30,39,0
18,4,184016,11,9,2,9,1,4,0,3103,0,40,39,0
52,6,102346,15,10,4,10,3,4,0,0,0,35,39,0
40,4,193882,11,9,2,4,0,4,1,0,0,45,39,1
44,1,239539,9,13,2,1,0,1,1,0,0,40,30,1
28,4,150025,1,7,4,3,1,4,1,0,0,40,0,0
19,0,204868,11,9,2,0,5,4,0,0,0,36,39,0
32,0,285131,7,12,4,0,4,4,1,0,0,20,39,0
59,4,316027,11,9,2,8,0,4,1,0,0,45,5,0
28,4,109001,11,9,4,3,1,4,1,0,0,40,39,0
65,4,242580,15,10,0,10,1,4,1,11678,0,50,39,1
47,4,155659,15,10,2,3,0,4,1,7688,0,55,39,1
36,0,36635,15,10,4,0,4,4,0,0,0,25,39,0
34,4,169527,15,10,2,12,5,4,0,4386,0,20,39,0
22,4,228306,15,10,1,8,5,4,0,0,0,40,39,1
45,4,246891,9,13,2,12,0,4,1,0,1902,40,39,1
62,4,273454,5,4,2,11,0,4,1,0,0,40,5,0
45,4,129336,12,14,2,1,0,4,1,0,0,45,39,1
49,4,246183,11,9,2,12,0,4,1,0,0,40,39,1
23,4,325921,8,11,4,10,1,4,0,0,0,36,39,0
25,4,326370,15,10,4,1,1,4,1,0,0,38,0,0
60,6,282660,5,4,2,3,0,4,1,0,0,40,39,0
32,4,53260,11,9,0,8,4,3,0,0,0,28,39,0
20,4,309580,11,9,4,1,3,4,1,0,0,40,39,0
48,4,239058,2,8,6,6,4,4,0,0,0,50,39,0
21,4,118401,15,10,4,8,1,4,0,0,0,30,39,0
43,2,113324,9,13,2,10,0,4,1,0,0,40,39,1
67,4,134906,11,9,6,12,1,4,0,0,0,32,39,0
22,4,162282,8,11,4,4,3,4,1,0,0,40,39,0
43,1,203637,9,13,2,1,0,4,1,7298,0,40,39,1
61,7,124971,10,16,2,10,0,4,1,0,0,40,0,1
17,4,156736,0,6,4,12,4,4,0,0,0,12,39,0
47,4,354148,14,15,2,10,0,4,1,99999,0,48,39,1
34,4,114639,15,10,4,6,2,4,1,0,0,20,39,0
29,4,134152,11,9,5,7,1,4,1,0,0,40,39,0
41,4,122626,11,9,0,6,4,4,1,0,0,48,39,0
